,song_name,song_lyrics
25,Back in the U.S.S.R.,"Back in the U.S.S.R. Lyrics[Verse 1]
Flew in from Miami Beach BOAC
Didn't get to bed last night
On the way, the paper bag was on my knee
Man, I had a dreadful flight

[Chorus]
I'm back in the U.S.S.R.​
You don't know how lucky you are, boy
Back in the U.S.S.R. (Yeah)

[Verse 2]
Been away so long, I hardly knew the place
Gee, it's good to be back home
Leave it 'till tomorrow to unpack my case
Honey, disconnect the phone

[Chorus]
I'm back in the U.S.S.R
You don't know how lucky you are, boy
Back in the U.S.
Back in the U.S.
Back in the U.S.S.R.​
[Bridge]
Well, the Ukraine girls really knock me out
They leave the West behind
And Moscow girls make me sing and shout
That Georgia's always on my mi-mi-mi-mi-mi-mi-mi-mi-mind
Oh, come on!

[Guitar Solo]

[Chorus]
Yeah, I'm back in the U.S.S.R.​
You don't know how lucky you are, boys
Back in the U.S.S.R.​

[Bridge]
Well, the Ukraine girls really knock me out
They leave the West behind
And Moscow girls make me sing and shout
That Georgia's always on my mi-mi-mi-mi-mi-mi-mi-mi-mind

[Verse 3]
Oh show me round your snow-peaked mountains way down south
Take me to your daddy's farm
Let me hear your balalaikas ringing out
Come and keep your comrade warm
[Chorus]
I'm back in the U.S.S.R. (Hey)
You don't know how lucky you are, boys
Back in the U.S.S.R

[Outro]
Oh, let me tell you, honey
Hey, I'm back, I'm back in the U.S.S.R.​
Hey, it's so good to be home
Yeah, back in the U.S.S.R.​13Embed"
26,Oh! Darling,"Oh! Darling Lyrics[Verse 1]
Oh! Darling, please believe me
I'll never do you no harm
Believe me when I tell you
I'll never do you no harm

[Verse 2]
Oh! Darling, if you leave me
I'll never make it alone
Believe me when I beg you (Woo!)
Don't ever leave me alone

[Bridge]
When you told me, you didn't need me anymore
Well, you know I nearly broke down and cried
When you told me, that you didn't need me anymore
Well, you know I nearly fell down and died

[Verse 3]
Oh! Darling, if you leave me
I'll never make it alone
Believe me when I tell you
I'll never do you no harm
(Believe me, darling!)
[Bridge]
When you told me (Woo!) you didn't need me anymore
Well, you know I nearly broke down and cried
When you told me you didn't need me anymore
Well, you know I nearly fell down and died

[Verse 4]
Oh! Darling, please believe me
I'll never let you down
(Oh! Believe me, darling)
Believe me when I tell you
I'll never do you no harm13Embed"
27,Happiness is a Warm Gun,"Happiness is a Warm Gun Lyrics[Verse 1: John Lennon with Paul McCartney]
She's not a girl who misses much
Do do do do do do, oh yeah
She's well-acquainted with the touch of the velvet hand
Like a lizard on a window pane
The man in the crowd with the multicoloured mirrors
On his hobnail boots
Lying with his eyes while his hands are busy
Working overtime
A soap impression of his wife which he ate
And donated to the National Trust

[Verse 2: John Lennon]
(Down)
I need a fix 'cause I'm going down
Down to the bits that I left uptown
I need a fix 'cause I'm going down
[Verse 3: John Lennon with Paul McCartney]
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
Mother Superior jumped the gun
[Chorus]
Happiness is a warm gun (Bang, bang, shoot, shoot)
Happiness is a warm gun, mama (Bang, bang, shoot, shoot)

[Bridge]
When I hold you in my arms (Ooh, oh, yeah)
And I feel my finger on your trigger (Ooh, oh, yeah)
I know nobody can do me no harm (Ooh, oh, yeah)
Because

[Outro]
(Happiness) Is a warm gun, mama (Bang, bang, shoot, shoot)
Happiness is a warm gun, yes it is (Bang, bang, shoot, shoot)
Happiness is a warm, yes it is, gun (Bang, bang, shoot, shoot)
Well, don't you know that happiness is a warm gun, mama?
(Is a warm gun, yeah)24Embed"
28,Golden Slumbers,"Golden Slumbers Lyrics[Verse 1]
Once there was a way to get back homeward
Once there was a way to get back home
Sleep pretty darling, do not cry
And I will sing a lullaby

[Chorus]
Golden slumbers fill your eyes
Smiles await you when you rise
Sleep pretty darling, do not cry
And I will sing a lullaby

[Verse 2]
Once there was a way to get back homeward
Once there was a way to get back home
Sleep pretty darling, do not cry

[Outro]
And I will sing a lullaby16Embed"
29,Get Back,"Get Back Lyrics[Intro: Paul McCartney & John Lennon]
Rosetta...
Sweet Loretta Fart she thought she was a cleaner
But she was a frying pan
Sweet Rosetta Martin... Rosetta
The picker, the picker, picture the fingers burning
Ooh
Okay

[Verse 1: Paul McCartney]
Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

[Chorus: Paul McCartney]
Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Jojo
[​​Interlude: Paul McCartney]
Go home

[Chorus: Paul McCartney & John Lennon]
Get back, get back
Back to where you once belonged
Get back, get back
Back to where you once belonged
Get back, Jo

[Electric Piano Solo: Billy Preston]

[Verse 2: Paul McCartney]
Sweet Loretta Martin thought she was a woman
But she was another man
All the girls around her say she's got it coming
But she gets it while she can

[Chorus: Paul McCartney]
Oh, get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Loretta

[​​Interlude: Paul McCartney]
Hoo
Go home
[Chorus: Paul McCartney]
Oh, get back, yeah, get back
Get back to where you once belonged
Yeah, get back, get back
Get back to where you once belonged

[Outro: Paul McCartney & John Lennon]
Get back
Ooh
Thanks, Mo
I'd like to say thank you on behalf of the group and ourselves, and I hope we passed the audition5Embed"
30,Sgt. Pepper’s Lonely Hearts Club Band,"Sgt. Pepper’s Lonely Hearts Club Band Lyrics[Verse 1: Paul McCartney]
It was twenty years ago today
When Sgt. Pepper taught the band to play
They've been going in and out of style
But they're guaranteed to raise a smile
So may I introduce to you
The act you've known for all these years
Sgt. Pepper's Lonely Hearts Club Band
[Chorus: Paul McCartney, John Lennon, George Harrison, & Ringo Starr]
We're Sgt. Pepper's Lonely Hearts Club Band
We hope you will enjoy the show
Sgt. Pepper's Lonely Hearts Club Band
Sit back and let the evening go
Sgt. Pepper's Lonely, Sgt. Pepper's Lonely
Sgt. Pepper's Lonely Hearts Club Band

[Bridge: Paul McCartney, John Lennon, & George Harrison]
It's wonderful to be here
It's certainly a thrill
You're such a lovely audience
We'd like to take you home with us
We'd love to take you home
[Verse 2: Paul McCartney]
I don't really want to stop the show
But I thought you might like to know
That the singer's going to sing a song
And he wants you all to sing along
So let me introduce to you
The one and only Billy Shears
And Sgt. Pepper's Lonely Hearts Club Band25Embed"
31,She Loves You,"She Loves You Lyrics[Chorus: Paul McCartney & John Lennon]
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah, yeah

[Verse 1: Paul McCartney & John Lennon]
You think you've lost your love
Well, I saw her yesterday
It's you she's thinking of
And she told me what to say

[Refrain: Paul McCartney & John Lennon]
She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

[Verse 2: Paul McCartney & John Lennon]
She said you hurt her so
She almost lost her mind
But now she said she knows
You're not the hurting kind
[Refrain: Paul McCartney & John Lennon]
She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad, ooh

[Chorus: Paul McCartney & John Lennon]
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
With a love like that
You know you should be glad

[Verse 3: Paul McCartney & John Lennon]
You know it's up to you
I think it's only fair
Pride can hurt you, too
Apologise to her

[Refrain: Paul McCartney & John Lennon]
Because she loves you
And you know that can't be bad
She loves you
And you know you should be glad, ooh

[Chorus: Paul McCartney & John Lennon]
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
With a love like that
You know you should be glad
[Outro: Paul McCartney & John Lennon]
With a love like that
You know you should be glad
With a love like that
You know you should be glad
Yeah, yeah, yeah
Yeah, yeah, yeah, yeah17Embed"
32,Maxwell’s Silver Hammer,"Maxwell’s Silver Hammer Lyrics[Verse 1]
Joan was quizzical, studied pataphysical
Science in the home
Late nights all alone with a test tube, oh, oh, oh, oh
Maxwell Edison, majoring in medicine
Calls her on the phone
""Can I take you out to the pictures, Joa-oa-oa-oan?""
But as she's getting ready to go
A knock comes on the door

[Chorus]
Bang! Bang! Maxwell's silver hammer
Came down upon her head
Clang! Clang! Maxwell's silver hammer
Made sure that she was dead

[Verse 2]
Back in school again, Maxwell plays the fool again
Teacher gets annoyed
Wishing to avoid an unpleasant sce-e-e-ene
She tells Max to stay when the class has gone away
So he waits behind
Writing fifty times ""I must not be so, o, o, o""
But when she turns her back on the boy
He creeps up from behind
[Chorus]
Bang! Bang! Maxwell's silver hammer
Came down upon her head (Do-do-do-do-do)
Clang! Clang! Maxwell's silver hammer
Made sure that she was dead (Do-do-do-do-do)

[Verse 3]
P. C. 31 said, ""We caught a dirty one""
Maxwell stands alone
Painting testimonial pictures, oh, oh, oh, oh
Rose and Valerie, screaming from the gallery
Say he must go free (Maxwell must go free)
The judge does not agree and he tells them so-o-o-o
But as the words are leaving his lips
A noise comes from behind

[Chorus]
Bang! Bang! Maxwell's silver hammer
Came down upon his head (Do-do-do-do-do)
Clang! Clang! Maxwell's silver hammer
Made sure that he was dead

[Outro]
Whoa, whoa, whoa-oa
(Do-do-do-do-do)
(Silver hammer man)10Embed"
33,Helter Skelter,"Helter Skelter Lyrics[Verse 1]
When I get to the bottom, I go back to the top of the slide
Where I stop, and I turn, and I go for a ride
'Til I get to the bottom, and I see you again
Yeah, yeah, yeah!

[Bridge]
Well, do you, don't you want me to love you?
I'm coming down fast, but I'm miles above you
Tell me, tell me, tell me, come on, tell me the answer
Well, you may be a lover, but you ain't no dancer

[Chorus]
Now, Helter skelter
Helter skelter
Helter skelter
Yeah
Woo

[Bridge]
Oh, will you, won't you want me to make you?
I'm coming down fast, but don't let me break you
Tell me, tell me, tell me the answer
You may be a lover, but you ain't no dancer
[Chorus]
Look out
Helter skelter
Helter skelter
Helter skelter
Ooh
Look out
'Cause here she comes

[Verse 2]
When I get to the bottom, I go back to the top of the slide
And I stop, and I turn, and I go for a ride
And I get to the bottom, and I see you again
Yeah, yeah, yeah

[Bridge]
Well, do you, don't you want me to make you?
I'm coming down fast, but don't let me break you
Tell me, tell me, tell me your answer
You may be a lover, but you ain't no dancer

[Chorus]
Look out
Helter skelter
Helter skelter
Helter skelter
[Outro]
Well look out, helter skelter
She's coming down fast
Yes, she is
Yes, she is
Coming down fast
Oh, yeah, Helter Skelter
Woo

[Breakdown]
[Spoken: Ringo Starr]
I got blisters on my fingers7Embed"
34,Penny Lane,"Penny Lane Lyrics[Verse 1: Paul McCartney]
In Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say hello

[Verse 2: Paul McCartney]
On the corner is a banker with a motorcar
The little children laugh at him behind his back
And the banker never wears a mac
In the pouring rain
Very strange

[Chorus 1: Paul McCartney with John Lennon & George Harrison]
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile back

[Verse 3: Paul McCartney]
In Penny Lane there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine
[Piccolo trumpet solo]

[Chorus 2: Paul McCartney with John Lennon & George Harrison]
Penny Lane is in my ears and in my eyes
Four of fish and finger pies
In summer, meanwhile back

[Verse 4: Paul McCartney]
Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway

[Verse 5: Paul McCartney]
In Penny Lane the barber shaves another customer
We see the banker sitting, waiting for a trim
And then the fireman rushes in
From the pouring rain
Very strange

[Chorus 1: Paul McCartney with John Lennon & George Harrison]
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit, and meanwhile back

[Chorus 2: Paul McCartney with John Lennon & George Harrison]
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane25Embed"
