,song_name,song_lyrics
198,Island Of Love,"Island Of Love Lyrics[Verse 1]
Kauai, island of love
Lovely princess of the islands
Kauai, island of love
Listen, can't you hear her calling
Aloha, welcome my love

[Verse 2]
Her palm trees gently do the hula
While her slaves, the waves
Rush in to kiss her shores
Heaven is another name for
Kauai, island of love

[Outro]
Heaven is another name for
Kauai, island of love
Kauai, island of love
Kauai, island of loveEmbed"
199,Long Black Limousine,"Long Black Limousine Lyrics[Verse 1]
There's a long line of mourners
Driving down our little street
Their fancy cars
Are such a sight to see, oh, yeah
They're all of your rich friends
Who knew you in the city
And now they've finally brought you
Brought you home to me

[Verse 2]
When you left, you know you told me
That some day you'd be returning
In a fancy car
All the town to see, oh, yeah
Well, now everyone is watching you
You finally had your dream
Yeah, and you're riding
(You're riding)
In a long black limousine
[Bridge]
You know the papers told of how you lost your life, oh, yeah
The party, the party and the fatal crash that night
Well, the race upon the highway, oh, the curve you didn't see
Well, you're riding in that long black limousine
(You're riding in that long black limousine)

[Verse 3]
Through tear filled eyes I watch
As you ride by, oh, yeah
A chauffeur
A chauffeur at the wheel dressed up so fine
Well, I'll never, I'll never love another
Oh, my heart, all my dreams
Yeah, they're with you
In that long black limousine

[Outro]
Yeah, yeah, they're with you in that long black limousine
Yeah, yeah, yeah, they're with you in that long black limousine
Yeah, yeah, they're with you in that long black limousineEmbed"
200,Farther Along,"Farther Along Lyrics[Verse 1]
(We'll understand it all by and by)
Tempted and tried we're oft' made to wonder
Why it should be thus all the day long
While there are others living about us
Never molested, though in the wrong

[Chorus]
Farther along we'll know more about it
Farther along we'll understand why
Cheer up my brother live in the sunshine
We'll understand it all by and by

[Verse 2]
When death has come and taken our loved ones
Leaving our homes so lonely and drear
Then do we wonder how others prosper
Living so wicked year after year
[Chorus]Embed"
201,Santa Lucia,"Santa Lucia Lyrics[Verse 1]
Sul mare luccica
L'astro d'argento
Placida e' l'onda
Prospero e' il vento

[Verse 2]
Venite all'agile
Barchetta mia
Santa Lucia
Santa LuciaEmbed"
202,"So Close, Yet So Far","So Close, Yet So Far Lyrics[Verse 1]
So close, yet so far from paradise
I hold you in my arms in paradise
Is mine, then you slip away
Like a child at play, and here am I
So close, yet so far from paradise

[Verse 2]
When you are close to me, it's paradise
We kiss, oh my love, paradise
Is mine, then suddenly you're gone from me
Like a floating star, I see, and here am I
So close, yet so far from paradise

[Verse 3]
I reach out for you, but each time I do
I always find you gone
I know love is new, I'll take care of you
In my arms is where you belong
[Verse 4]
Just a step away are we from paradise
Take my hand, and come away to paradise
My love, I want you close to me
I need you desperately, oh here am I
Waiting for you
Here am I
Praying for you
Here am I, so close, yet so far from paradiseEmbed"
203,Fools Rush In (Where Angels Fear To Tread),"Fools Rush In (Where Angels Fear To Tread) Lyrics[Verse 1]
Fools rush in
Where angels fear to tread
And so I come to you my love
My heart above my head

Though I see the danger there
If there's a chance for me
Then I don't care
Oh, oh, oh, oh

[Pre-Chorus]
Fools rush in
Where wise men never go
But wise men never fall in love
So how are they to know
[Chorus]
When we met
I felt my life begin
So open up your heart and let
This fool rush in

And I don't care
Oh, oh, oh, oh

[Pre-Chorus]

[Chorus]

[Hook] [x3]
So open up your heart and let
This fool rush inEmbed"
204,I’ll Never Let You Go (Lil’ Darlin’),"I’ll Never Let You Go (Lil’ Darlin’) Lyrics[Verse 1]
I'll never let you go, little darling
I'm so sorry 'cause I made you cry
I'll never let you go, 'cause I love you
So please don't ever say goodbye

[Verse 2]
The stars would tumble down beside me
The moon would hang its head and cry
My arms would never hold another baby doll
If we should ever say goodbye

[Outro]
Well, I'll never let you go
Because I love you, pretty baby
I'm so sorry 'cause I made you cry, I made you cry
Yeah, I'll never let you go
'Cause I love you, little baby
So please don't ever say goodbye1Embed"
205,Somebody Bigger Than You And I,"Somebody Bigger Than You And I Lyrics[Verse 1]
Who made the mountains, who made the trees
Who made the rivers flow to the sea
And who sends the rain when the earth is dry
Somebody bigger than you and I

[Verse 2]
Who made the flowers to bloom in the spring
Who made the song for the robins to sing
And who hung the moon and the stars in the sky
Somebody bigger than you and I

[Verse 3]
He lights the way when the road is long
He keeps you company
And with His love to guide you
He walks beside you
Just like He walks with me
[Verse 4]
When we're filled with despair
Who gives me courage to go from there
And who gives me faith that will never die
Somebody bigger than you and IEmbed"
206,True Love,"True Love LyricsSuntanned, windblown
Honeymooners at last alone
Feeling far above par
Oh, how lucky we are

While I give to you and you give to me
True love, true love
So, on and on it will always be
True love, true love

For you and I have a guardian angel
On high with nothing to do
But to give to you and to give to me
Love forever true
Love forever trueEmbed"
207,I Need Your Love Tonight,"I Need Your Love Tonight Lyrics[Verse 1]
Oh oh, I love you so
Uh uh, can't let you go
Ooh ooh, don't tell me no
I need your love tonight

[Verse 2]
Oh gee, the way you kiss
Sweetie, too good to miss
Wow-whee, want more of this
I need your love tonight

[Verse 3]
I've been waiting just for tonight
To do some lovin' and hold you tight
Don't tell me baby you gotta go
I got the hi-fi high and the lights down low
[Verse 4]
Hey now, hear what I say
Oh wow, you better stay
Pow pow, don't run away
I need your love tonight, yeah

I need your love tonight
I need your love tonight

[Verse 1]
Oh oh, I love you so
Uh uh, can't let you go
Ooh ooh, don't tell me no
I need your love tonight

[Verse 2]
Oh gee, the way you kiss
Sweetie, too good to miss
Wow-whee, want more of this
I need your love tonight

[Verse 3]
I've been waiting just for tonight
To do some lovin' and hold you tight
Don't tell me baby you gotta go
I got the hi-fi high and the lights down low
[Verse 4]
Hey now, hear what I say
Oh wow, you better stay
Pow pow, don't run away
I need your love tonight

I need your love tonight
I need your love tonight
I need your love tonight
I need your love tonight1Embed"
208,I Don’t Care If The Sun Don’t Shine,"I Don’t Care If The Sun Don’t Shine Lyrics[Verse 1]
Well, I don't care if the sun don't shine
I get my loving in the evening time
When I'm with my baby

Well, it ain't no fun with the sun around
I get going when the sun goes down
And I'm with my baby

[Pre-Chorus]
Well, that's when we're going to kiss and kiss
And kiss And kiss
And we're going to kiss some more
Who cares how many times we kiss
'Cause at a time like this, who keeps score?
[Chorus]
Well, I don't care if the sun don't shine
I get my loving in the evening time
When I meet my baby

[Pre-Chorus]
Well, that's when we're going to kiss and kiss
And kiss and kiss
And we're going to kiss some more
Who cares how many times we kiss
'Cause at a time like this, who keeps score?

[Chorus]
Well, I don't care if the sun don't shine
I get my loving in the evening time
When I meet my baby

[Verse 2]
And it don't matter if it's sleet or snow
The drive-in's cozy when the lights are low
And I'm with my baby

Makes no difference if the rain comes down
I don't notice when she's around
Oh boy, what a baby
[Pre-Chorus]
Well, that's when we're going to kiss and kiss
And kiss and kiss
And we're going to kiss some more
Well, one kiss from my baby doll
Makes me hot, more, more more more

[Chorus]
Well, I don't care if the sun don't shine
I get my loving in the evening time
When I meet my baby

[Pre-Chorus]
Well, that's when we're going to kiss and kiss
And kiss and kiss
And
We're going to kiss some more
Well, one kiss from my baby doll
Makes me hot, more, more more more

[Chorus]
Well, I don't care if the sun don't shine
I get my loving in the evening time
When I'm with my babyEmbed"
209,Funny How Time Slips Away,"Funny How Time Slips Away Lyrics[Verse 1]
Well, hello there
My, it's been a long, long time
How am I doing?
Oh, well, I guess I'm doing fine
It's been so long now, and it seems that
It was only yesterday
Mm, ain't it funny how time slips away?

[Verse 2]
How's your new love?
I hope that he's doing fine
Heard you told him, ""yes,"" baby
That you'd love him 'til the end of time
Well, you know, that's the same thing
That you told me
Well, it seems like just the other day
Mm, ain't it funny how time slips away?
Yeah, baby

Yeah

[Verse 3]
I got to go now
Guess I'll see you hanging 'round
Don't know when though, oh
Never know when I'll be back in town
But I remember what I told you
That in time you gonna pay

[Outro]
Well ain't it surprising how time slips away?
Yeah, ain't it surprising how time slips away?Embed"
210,I’ll Be Home For Christmas,"I’ll Be Home For Christmas LyricsI'll be home for Christmas
You can plan on me
Please have snow and mistletoe
And presents for the tree

Christmas Eve will find me
Where the love light leads
I'll be home for Christmas, oh yes
If only in my dreams

(I'll be home for Christmas)2Embed"
211,I Need Somebody To Lean On,"I Need Somebody To Lean On Lyrics[Verse 1]
I need somebody to lean on
I need somebody to, to tell my troubles to
No use denying, I'm close to crying
But what good, tell me, what good would my crying do?

[Verse 2]
I need somebody to help me
Help me forget all those worries on my mind
And when I'm lonely, if someone would only
Want to be sweet and kind

[Verse 3]
I need somebody, won't that somebody
Please, please listen to my plea?
Need that somebody, won't that somebody
Come running to me?
[Verse 4]
I need somebody to lean on
I'm tired of being unhappy and so blue
If she came I would hold her
'Cause I need that shoulder to lean on, yes, I really do
I need somebody and maybe that somebody is you1Embed"
212,He’ll Have To Go,"He’ll Have To Go Lyrics[Verse 1]
Put your sweet lips a little closer to the phone
Just pretend that we're together all alone
Tell the man to turn the juke box way down low
You can tell your friend there with you, he'll have to go

[Chorus]
You can't say the words I want to hear
When you're with another man
If you love me, answer yes or no
Darling, I will understand

[Verse 2]
Put your sweet lips a little closer to the phone
Just pretend that we're together all alone
Tell the man to turn the juke box way down low
You can tell your friend there with you, he'll have to go
[Chorus]

[Verse 3]
Just put your sweet lips a little closer to the phone
Just pretend that we're together all alone
Tell the man to turn the juke box way down low
And you can tell your friend there with you, he'll have to go
Yes you can tell your friend there with you, he'll have to goEmbed"
